6575476.500000	0.000000
6513321.000000	28.000000
6436430.000000	55.500000
6376359.000000	83.250000
6301556.000000	110.000000
6243567.000000	137.500000
6170854.000000	163.500000
6114951.000000	190.750000
6044334.000000	216.000000
5990517.000000	243.000000
5921996.500000	267.500000
5870269.000000	294.250000
5803849.000000	318.000000
5754212.000000	344.500000
5689897.000000	367.500000
5642350.000000	393.750000
5580145.500000	416.000000
5534690.000000	442.000000
5474598.000000	463.500000
5431235.000000	489.250000
5373265.500000	510.000000
5331997.000000	535.500000
5276142.500000	555.500000
5236968.500000	580.750000
5183239.000000	600.000000
5146162.000000	625.000000
5094560.500000	643.500000
5059582.000000	668.250000
5010112.000000	686.000000
4977233.000000	710.500000
4929897.000000	727.500000
4883784.000000	720.000000
4838747.000000	736.250000
4795052.500000	728.500000
4752317.000000	744.000000
4711042.500000	736.000000
4670613.000000	750.750000
4631761.000000	742.500000
4593640.500000	756.500000
4557211.000000	748.000000
4521404.000000	761.250000
4487399.000000	752.500000
4453908.000000	765.000000
4422328.500000	756.000000
4391158.000000	767.750000
4362005.000000	758.500000
4333159.500000	769.500000
4306435.000000	760.000000
4279917.000000	770.250000
4255621.000000	760.500000
4231435.000000	770.000000
4209570.000000	760.000000
4187719.250000	768.750000
4168286.000000	758.500000
4148774.500000	766.500000
4131774.250000	756.000000
4114605.750000	763.250000
4100039.750000	752.500000
4085218.000000	759.000000
4073087.500000	748.000000
4060616.250000	753.750000
4050922.500000	742.500000
4040805.500000	747.500000
4033549.750000	736.000000
4025790.750000	740.250000
6638532.500000	0.000000
6556562.000000	-3.750000
6479801.000000	-7.500000
6400388.000000	-11.250000
6326187.500000	-15.000000
6249334.000000	-18.750000
6177691.000000	-22.500000
6103396.000000	-26.250000
6034311.500000	-30.000000
5962577.000000	-33.750000
5896051.000000	-37.500000
5826873.000000	-41.250000
5762907.500000	-45.000000
5696289.000000	-48.750000
5634881.000000	-52.500000
5570821.000000	-56.250000
5511972.500000	-60.000000
5450471.000000	-63.750000
5394182.000000	-67.500000
5335239.000000	-71.250000
5281507.500000	-75.000000
5225124.000000	-78.750000
5173952.000000	-82.500000
5120126.000000	-86.250000
5071512.500000	-90.000000
5020246.000000	-93.750000
4974191.500000	-97.500000
4925484.000000	-101.250000
4881987.500000	-105.000000
4835839.000000	-108.750000
4794901.500000	-112.500000
4766647.000000	-84.500000
4728109.000000	-88.250000
4702096.000000	-60.250000
4665958.000000	-64.000000
4642186.000000	-36.000000
4608449.000000	-39.750000
4586917.000000	-11.750000
4555579.500000	-15.500000
4536290.000000	12.500000
4507353.000000	8.750000
4490304.000000	36.750000
4463766.000000	33.000000
4448959.000000	61.000000
4424822.000000	57.250000
4412256.000000	85.250000
4390518.000000	81.500000
4380194.000000	109.500000
4360856.000000	105.750000
4352772.000000	133.750000
4335835.000000	130.000000
4329993.000000	158.000000
4315455.000000	154.250000
4311854.000000	182.250000
4299717.000000	178.500000
4298357.000000	206.500000
4288619.000000	202.750000
4289501.000000	230.750000
4282163.000000	227.000000
4285286.000000	255.000000
4280349.000000	251.250000
4275140.000000	247.500000
4272761.000000	243.750000
4270111.000000	240.000000
4270291.000000	236.250000
6693151.000000	0.000000
6611462.000000	-3.750000
6534419.000000	-7.500000
6455289.000000	-11.250000
6380806.000000	-15.000000
6304234.000000	-18.750000
6232310.000000	-22.500000
6158296.000000	-26.250000
6088931.000000	-30.000000
6017477.000000	-33.750000
5950671.000000	-37.500000
5881773.000000	-41.250000
5817525.500000	-45.000000
5751189.000000	-48.750000
5689500.000000	-52.500000
5625721.000000	-56.250000
5566591.000000	-60.000000
5505371.000000	-63.750000
5448800.500000	-67.500000
5390138.500000	-71.250000
5336126.000000	-75.000000
5280024.000000	-78.750000
5228570.000000	-82.500000
5175026.000000	-86.250000
5126131.000000	-90.000000
5075146.500000	-93.750000
5028810.000000	-97.500000
4980383.000000	-101.250000
4936605.000000	-105.000000
4890739.000000	-108.750000
4849520.000000	-112.500000
4806211.000000	-116.250000
4767552.000000	-120.000000
4726801.000000	-123.750000
4690700.000000	-127.500000
4652509.000000	-131.250000
4618966.000000	-135.000000
4583334.000000	-138.750000
4552350.000000	-142.500000
4519276.000000	-146.250000
4490851.000000	-150.000000
4460336.000000	-153.750000
4434470.000000	-157.500000
4406513.500000	-161.250000
4383206.000000	-165.000000
4357809.000000	-168.750000
4337060.000000	-172.500000
4314221.000000	-176.250000
4296031.000000	-180.000000
4275751.000000	-183.750000
4260120.000000	-187.500000
4242399.000000	-191.250000
4229326.000000	-195.000000
4214164.000000	-198.750000
4203650.000000	-202.500000
4191046.250000	-206.250000
4183091.250000	-210.000000
4173046.250000	-213.750000
4167650.000000	-217.500000
4160163.750000	-221.250000
4157326.250000	-225.000000
4162971.500000	-197.000000
4162534.000000	-200.750000
4170420.500000	-172.750000
4172383.000000	-176.500000
6739332.500000	0.000000
6657923.000000	-3.750000
6580601.000000	-7.500000
6501751.000000	-11.250000
6426987.000000	-15.000000
6350696.000000	-18.750000
6278491.000000	-22.500000
6204759.000000	-26.250000
6135112.500000	-30.000000
6063939.000000	-33.750000
5996851.000000	-37.500000
5928236.000000	-41.250000
5863707.500000	-45.000000
5797652.000000	-48.750000
5735681.000000	-52.500000
5672184.500000	-56.250000
5612773.000000	-60.000000
5551834.000000	-63.750000
5494981.000000	-67.500000
5436601.000000	-71.250000
5382307.000000	-75.000000
5326487.000000	-78.750000
5274750.000000	-82.500000
5221489.000000	-86.250000
5172313.000000	-90.000000
5121608.000000	-93.750000
5074991.000000	-97.500000
5026846.000000	-101.250000
4982787.500000	-105.000000
4937201.000000	-108.750000
4895701.000000	-112.500000
4852673.500000	-116.250000
4813732.000000	-120.000000
4773264.000000	-123.750000
4736881.000000	-127.500000
4698971.500000	-131.250000
4665148.000000	-135.000000
4629797.000000	-138.750000
4598531.000000	-142.500000
4565739.000000	-146.250000
4537032.500000	-150.000000
4506798.500000	-153.750000
4480651.500000	-157.500000
4452976.000000	-161.250000
4429387.000000	-165.000000
4404271.000000	-168.750000
4383241.000000	-172.500000
4360683.000000	-176.250000
4342212.500000	-180.000000
4322214.000000	-183.750000
4306301.000000	-187.500000
4288861.000000	-191.250000
4275507.500000	-195.000000
4260626.000000	-198.750000
4249831.000000	-202.500000
4237509.000000	-206.250000
4229272.000000	-210.000000
4219509.000000	-213.750000
4213831.000000	-217.500000
4206626.000000	-221.250000
4203507.500000	-225.000000
4198861.000000	-228.750000
4198301.000000	-232.500000
4196214.000000	-236.250000
4198212.500000	-240.000000
6777076.000000	0.000000
6695948.000000	-3.750000
6618345.000000	-7.500000
6539776.000000	-11.250000
6464731.000000	-15.000000
6388722.000000	-18.750000
6316234.000000	-22.500000
6242783.000000	-26.250000
6172855.000000	-30.000000
6101964.000000	-33.750000
6034595.000000	-37.500000
5966261.000000	-41.250000
5901452.000000	-45.000000
5835677.000000	-48.750000
5773425.000000	-52.500000
5710208.000000	-56.250000
5650516.000000	-60.000000
5589859.000000	-63.750000
5532726.000000	-67.500000
5474626.000000	-71.250000
5420052.000000	-75.000000
5364511.000000	-78.750000
5312495.000000	-82.500000
5259514.000000	-86.250000
5210057.000000	-90.000000
5159634.500000	-93.750000
5112735.000000	-97.500000
5064871.000000	-101.250000
5020531.000000	-105.000000
4975226.000000	-108.750000
4933445.000000	-112.500000
4890698.500000	-116.250000
4851476.000000	-120.000000
4811289.000000	-123.750000
4774625.000000	-127.500000
4736996.000000	-131.250000
4702891.000000	-135.000000
4667821.000000	-138.750000
4636275.000000	-142.500000
4603764.000000	-146.250000
4574776.500000	-150.000000
4544824.000000	-153.750000
4518395.000000	-157.500000
4491001.000000	-161.250000
4467131.000000	-165.000000
4442296.000000	-168.750000
4420985.000000	-172.500000
4398708.500000	-176.250000
4379956.000000	-180.000000
4360238.500000	-183.750000
4344045.000000	-187.500000
4326886.000000	-191.250000
4313251.000000	-195.000000
4298651.000000	-198.750000
4287575.000000	-202.500000
4275534.000000	-206.250000
4267016.000000	-210.000000
4257534.000000	-213.750000
4251575.000000	-217.500000
4244651.000000	-221.250000
4241251.000000	-225.000000
4236886.000000	-228.750000
4236045.000000	-232.500000
4234239.000000	-236.250000
4235956.000000	-240.000000
6806382.000000	0.000000
6725536.000000	-3.750000
6647651.000000	-7.500000
6569364.000000	-11.250000
6494037.500000	-15.000000
6418309.000000	-18.750000
6345541.000000	-22.500000
6272371.000000	-26.250000
6202163.000000	-30.000000
6131551.000000	-33.750000
6063901.000000	-37.500000
5995849.000000	-41.250000
5930757.000000	-45.000000
5865263.000000	-48.750000
5802732.000000	-52.500000
5739796.000000	-56.250000
5679823.000000	-60.000000
5619446.000000	-63.750000
5562031.000000	-67.500000
5504214.000000	-71.250000
5449358.000000	-75.000000
5394099.000000	-78.750000
5341801.000000	-82.500000
5289101.000000	-86.250000
5239362.500000	-90.000000
5189221.000000	-93.750000
5142041.000000	-97.500000
5094458.000000	-101.250000
5049837.500000	-105.000000
5004813.500000	-108.750000
4962751.000000	-112.500000
4920285.000000	-116.250000
4880782.000000	-120.000000
4840877.000000	-123.750000
4803931.000000	-127.500000
4766584.000000	-131.250000
4732198.000000	-135.000000
4697409.000000	-138.750000
4665581.000000	-142.500000
4633351.000000	-146.250000
4604082.000000	-150.000000
4574411.000000	-153.750000
4547701.000000	-157.500000
4520589.000000	-161.250000
4496437.500000	-165.000000
4471884.000000	-168.750000
4450291.000000	-172.500000
4428296.000000	-176.250000
4409262.500000	-180.000000
4389826.000000	-183.750000
4373351.000000	-187.500000
4356474.000000	-191.250000
4342557.000000	-195.000000
4328239.000000	-198.750000
4316881.000000	-202.500000
4305121.000000	-206.250000
4296322.000000	-210.000000
4287121.000000	-213.750000
4280881.000000	-217.500000
4274239.000000	-221.250000
4270557.500000	-225.000000
4266474.000000	-228.750000
4265351.000000	-232.500000
4263826.500000	-236.250000
4265262.000000	-240.000000
6827251.000000	0.000000
6746686.000000	-3.750000
6668520.000000	-7.500000
6590514.000000	-11.250000
6514906.000000	-15.000000
6439459.000000	-18.750000
6366410.000000	-22.500000
6293521.000000	-26.250000
6223031.000000	-30.000000
6152701.000000	-33.750000
6084770.000000	-37.500000
6016999.000000	-41.250000
5951626.000000	-45.000000
5886414.000000	-48.750000
5823600.000000	-52.500000
5760947.000000	-56.250000
5700691.000000	-60.000000
5640596.000000	-63.750000
5582900.000000	-67.500000
5525364.000000	-71.250000
5470227.000000	-75.000000
5415249.000000	-78.750000
5362670.000000	-82.500000
5310251.000000	-86.250000
5260231.000000	-90.000000
5210371.000000	-93.750000
